origFID	bottom	left	right	top	value	scalerank	admin	adm0_a3	region	area_sq_m	zoom_start
7962	55.958641	-3.196998	-3.182163	56.058925	21929	0			Europe	32976076.759277	16
3981	56.316261	-3.125601	-2.998842	56.396789	21942	1	United Kingdom	GBR	Europe	228318042.412109	16
1991	56.376384	-2.998842	-2.812141	56.396789	21946	1	United Kingdom	GBR	Europe	85278620.13916	16
3980	56.396789	-3.796416	-3.407112	56.412376	21959	1	United Kingdom	GBR	Europe	135898165.03418	16
1990	56.412376	-3.796416	-3.407112	56.454299	21960	1	United Kingdom	GBR	Europe	365789931.501465	16
3981	56.469238	-3.407112	-2.992483	56.485466	21964	1	United Kingdom	GBR	Europe	150979629.179688	16
7961	56.47573	-2.992483	-2.657637	56.490863	21969	1	United Kingdom	GBR	Europe	113718691.186035	16
3981	56.490863	-2.992483	-2.657637	56.515926	21970	1	United Kingdom	GBR	Europe	188438652.422363	16
995	56.515926	-2.992483	-2.885074	56.65187	21971	1	United Kingdom	GBR	Europe	328561397.775391	16
1991	57.054893	-2.224601	-2.120384	57.091182	21985	1	United Kingdom	GBR	Europe	86218596.794434	16
15923	56.396789	-2.120384	-2.099201	57.163246	21987	0			Europe	367257250.013428	16
7961	56.396789	-2.099201	-2.087257	57.163246	21988	0			Europe	207077401.414062	16
3981	56.396789	-2.087257	-2.077548	57.163246	21989	0			Europe	168328406.759033	16
1990	56.396789	-2.077548	-2.06727	57.163246	21990	0			Europe	178193363.340332	16
995	56.396789	-2.06727	-2.067213	57.163246	21991	0			Europe	988229.393555	16
995	57.163246	-4.234578	-4.211804	57.459312	21998	1	United Kingdom	GBR	Europe	154710328.624512	16
1991	57.163246	-4.211804	-4.210628	57.459312	21999	1	United Kingdom	GBR	Europe	7988906.053223	16
3980	57.163246	-4.210628	-4.210448	57.459312	22000	1	United Kingdom	GBR	Europe	1222791.743164	16
1990	57.163246	-4.210448	-4.209491	57.459312	22001	1	United Kingdom	GBR	Europe	6501176.099609	16
7961	57.163246	-2.106003	-2.073779	57.459312	22019	1	United Kingdom	GBR	Europe	218906895.125732	16
3981	57.163246	-2.073779	-2.062518	57.459312	22020	1	United Kingdom	GBR	Europe	76499210.092041	16
1990	57.163246	-2.062518	-2.059749	57.459312	22021	1	United Kingdom	GBR	Europe	18810612.978271	16
995	57.163246	-2.059749	-2.058316	57.459312	22022	1	United Kingdom	GBR	Europe	9734780.930664	16
15922	51.740669	4.365225	4.431214	51.859085	22062	1	Netherlands	NLD	Europe	156584266.217773	16
15923	51.740669	4.431214	4.528934	51.859085	22063	1	Netherlands	NLD	Europe	231878259.933594	16
15923	51.740669	4.528934	4.619103	51.859085	22064	1	Netherlands	NLD	Europe	213960610.111328	16
15923	51.740669	4.619103	4.648296	51.859085	22065	1	Netherlands	NLD	Europe	69271613.203125	16
127382	51.859085	4.365225	4.648296	51.92337	22066	1	Netherlands	NLD	Europe	365386368.59082	16
63691	51.92337	4.365225	4.48607	52.008117	22067	1	Netherlands	NLD	Europe	205978308.397949	16
31845	52.008117	4.365225	4.48607	52.067272	22068	1	Netherlands	NLD	Europe	144008001.379883	16
31846	52.067272	4.365225	4.48607	52.162696	22069	1	Netherlands	NLD	Europe	232704523.07666	16
63691	51.92337	4.48607	4.648296	52.011066	22070	1	Netherlands	NLD	Europe	286142925.131836	16
31845	52.011066	4.48607	4.517258	52.162696	22071	1	Netherlands	NLD	Europe	95371336.497559	16
15923	52.011066	4.517258	4.648296	52.077465	22072	1	Netherlands	NLD	Europe	175302915.520996	16
15923	52.077465	4.517258	4.648296	52.162696	22073	1	Netherlands	NLD	Europe	225404702.534668	16
31845	51.817695	4.648296	4.785569	51.867347	22096	1	Netherlands	NLD	Europe	136709552.711914	16
15923	51.867347	4.648296	4.785569	51.931205	22097	1	Netherlands	NLD	Europe	176045748.506348	16
15923	51.931205	4.648296	4.785569	52.016815	22098	1	Netherlands	NLD	Europe	236405842.986328	16
7962	51.51165	5.453051	5.508611	51.626289	22124	1	Netherlands	NLD	Europe	126983069.467285	16
7961	52.009757	5.07933	5.181151	52.026859	22134	1	Netherlands	NLD	Europe	35064075.22168	16
15923	51.992866	5.181151	5.352049	52.076835	22139	1	Netherlands	NLD	Europe	289064590.78125	16
1990	51.51165	5.508611	5.541676	51.613552	22146	1	Netherlands	NLD	Europe	67164770.637695	16
3981	53.108745	5.659434	5.760499	53.196258	22420	1	Netherlands	NLD	Europe	182764223.514648	16
15922	53.024311	5.760499	5.831727	53.196258	22421	1	Netherlands	NLD	Europe	252834916.351562	16
7961	53.024311	5.831727	5.850688	53.196258	22422	1	Netherlands	NLD	Europe	67305032.416016	16
1991	53.169296	5.850688	6.000274	53.196258	22425	1	Netherlands	NLD	Europe	83400203.365234	16
3980	53.196258	5.649624	5.776613	53.208938	22440	1	Netherlands	NLD	Europe	33312726.254883	16
1990	53.208938	5.649624	5.776613	53.24015	22441	1	Netherlands	NLD	Europe	82041768.37207	16
995	53.24015	5.649624	5.75832	53.359088	22442	1	Netherlands	NLD	Europe	268067544.760742	16
996	53.24015	5.75832	5.776613	53.359088	22443	1	Netherlands	NLD	Europe	45114443.918945	16
15923	53.196258	5.776613	5.803118	53.359088	22444	1	Netherlands	NLD	Europe	89443648.583984	16
7961	53.196258	5.803118	5.829668	53.359088	22445	1	Netherlands	NLD	Europe	89595505.373047	16
3981	53.196258	5.829668	5.984204	53.232711	22446	1	Netherlands	NLD	Europe	116575762.602539	16
1990	53.232711	5.829668	5.896466	53.359088	22447	1	Netherlands	NLD	Europe	175026484.172852	16
995	58.733249	5.63983	5.712622	58.851402	22459	1	Norway	NOR	Europe	205694595.643555	16
995	58.733249	5.712622	5.717445	58.851402	22460	1	Norway	NOR	Europe	13628764.626953	16
995	58.851402	5.680074	5.696932	58.971286	22463	1	Norway	NOR	Europe	48501417.900391	16
1991	58.851402	5.696932	5.7258	58.971286	22464	0			Europe	83054866.053711	16
1990	58.851402	5.7258	5.7382	58.971286	22465	1	Norway	NOR	Europe	35675500.175781	16
995	58.851402	5.7382	5.747368	58.971286	22466	1	Norway	NOR	Europe	26376853.678711	16
995	58.971286	5.307467	5.347268	59.41193	22469	0			Europe	424344276.600586	16
995	58.971286	5.692166	6.291824	58.993495	22475	1	Norway	NOR	Europe	320268092.40332	16
1990	59.781875	5.347268	5.371262	60.381553	22477	0			Europe	357504665.376953	16
995	51.51165	6.7194	6.789386	51.682685	22496	1	Germany	DEU	Europe	238790605.357422	16
15923	53.003696	6.45078	6.546086	53.225769	22578	1	Netherlands	NLD	Europe	436971506.825195	16
31846	53.003696	6.546086	6.566997	53.225769	22579	1	Netherlands	NLD	Europe	95875508.145508	16
31845	53.003696	6.566997	6.598896	53.225769	22580	1	Netherlands	NLD	Europe	146254738.380859	16
3981	53.090686	6.598896	6.70128	53.168422	22582	1	Netherlands	NLD	Europe	164376626.880859	16
7962	53.168422	6.598896	6.70128	53.225769	22583	1	Netherlands	NLD	Europe	121454033.459961	16
7961	51.51165	6.964846	7.467615	51.550804	22589	1	Germany	DEU	Europe	392134680.890625	16
3980	51.550804	6.964846	7.467615	51.632522	22590	1	Germany	DEU	Europe	819509780.613281	16
1990	51.51165	7.467615	7.662999	51.570266	22609	1	Germany	DEU	Europe	228185840.876953	16
995	51.570266	7.467615	7.662999	51.664543	22610	1	Germany	DEU	Europe	367628302.517578	16
995	51.664543	7.467615	7.662999	51.934162	22611	1	Germany	DEU	Europe	1055606348.37402	16
3981	51.934162	7.467615	7.662999	51.967201	22612	1	Germany	DEU	Europe	129789125.422852	16
996	51.900321	8.358903	8.532426	51.967201	22620	1	Germany	DEU	Europe	233244809.801758	16
995	51.967201	7.467615	7.654843	51.982002	22621	1	Germany	DEU	Europe	55746294.783203	16
1991	51.967201	8.494338	8.532426	52.277729	22627	1	Germany	DEU	Europe	238716489.014648	16
996	52.650489	8.171001	8.194382	53.225769	22631	1	Germany	DEU	Europe	276572072.882812	16
1990	52.013534	8.532426	8.554547	52.226127	22639	1	Germany	DEU	Europe	94911822.505859	16
995	52.013534	8.554547	8.758623	52.082164	22640	1	Germany	DEU	Europe	282209161.069336	16
995	53.012405	8.532426	8.854153	53.052906	22650	1	Germany	DEU	Europe	268510556.595703	16
1990	53.052906	8.532426	8.854153	53.072559	22651	1	Germany	DEU	Europe	130384962.112305	16
996	53.037002	8.854153	9.42651	53.072559	22655	1	Germany	DEU	Europe	419588054.326172	16
995	53.072559	8.727526	8.768388	53.225769	22657	1	Germany	DEU	Europe	129357378.879883	16
1991	53.072559	8.768388	8.81138	53.225769	22658	1	Germany	DEU	Europe	136100348.314453	16
1990	53.072559	8.81138	8.847641	53.225769	22659	1	Germany	DEU	Europe	114791931.759766	16
995	53.072559	8.847641	8.924911	53.225769	22660	1	Germany	DEU	Europe	244614670.501953	16
995	52.198959	9.42651	9.751	52.359954	22664	1	Germany	DEU	Europe	1058131598.35352	16
995	52.198959	9.751	9.815381	52.359954	22665	1	Germany	DEU	Europe	209940430.933594	16
3981	52.359954	9.42651	9.815381	52.376388	22666	1	Germany	DEU	Europe	129701498.212891	16
995	51.51165	9.815381	9.926801	51.564876	22667	1	Germany	DEU	Europe	118153004.520508	16
995	51.51165	9.926801	9.946751	51.809162	22669	1	Germany	DEU	Europe	118570113.017578	16
3980	52.376388	9.42651	9.775441	52.402729	22675	1	Germany	DEU	Europe	186628655.00293	16
1990	52.402729	9.42651	9.775441	52.434432	22676	1	Germany	DEU	Europe	224766784.048828	16
995	52.376388	9.775441	9.829574	52.60535	22679	1	Germany	DEU	Europe	252250413.336914	16
1990	52.264099	10.393774	10.555056	52.278465	22693	1	Germany	DEU	Europe	46920974.874023	16
995	52.278465	10.393774	10.555056	52.337284	22694	1	Germany	DEU	Europe	192268268.269531	16
1990	53.225769	6.415986	6.522375	53.25019	22758	1	Netherlands	NLD	Europe	53795228.749023	16
1991	53.25019	6.415986	6.522375	53.339061	22759	1	Netherlands	NLD	Europe	196027004.612305	16
7961	53.225769	6.522375	6.567832	53.339061	22760	1	Netherlands	NLD	Europe	106741949.467773	16
15923	53.225769	6.567832	6.601626	53.339061	22761	1	Netherlands	NLD	Europe	79354938.519531	16
7961	53.225769	6.601626	6.620349	53.339061	22762	1	Netherlands	NLD	Europe	43965275.313477	16
1990	53.225769	6.620349	6.695277	53.339061	22763	1	Netherlands	NLD	Europe	175945636.308594	16
995	54.318775	10.124207	10.227273	54.323982	22842	1	Germany	DEU	Europe	11402484.467773	16
995	53.882259	10.227273	10.668992	53.889007	22844	1	Germany	DEU	Europe	62669210.647461	16
3980	53.813014	10.668992	10.819264	53.869388	22846	1	Germany	DEU	Europe	177921665.864258	16
1990	53.869388	10.668992	10.819264	53.878963	22847	1	Germany	DEU	Europe	30243420.813477	16
995	53.878963	10.668992	10.819264	53.925701	22848	1	Germany	DEU	Europe	147725292.420898	16
995	54.323982	10.050192	10.118	54.519107	22852	1	Germany	DEU	Europe	281806339.476562	16
995	54.323982	10.118	10.137379	54.431072	22857	1	Germany	DEU	Europe	44154039.636719	16
995	56.119815	10.0329	10.210605	56.14619	22882	1	Denmark	DNK	Europe	104224852.548828	16
1990	56.14619	10.0329	10.210605	56.156173	22883	1	Denmark	DNK	Europe	39468012.751953	16
1990	55.393646	10.210605	10.819264	55.403755	22884	1	Denmark	DNK	Europe	134270790.386719	16
995	55.403755	10.210605	10.819264	55.43732	22885	1	Denmark	DNK	Europe	446066956.707031	16
1990	56.156173	10.0329	10.207025	56.178256	22887	1	Denmark	DNK	Europe	85582508.485352	16
995	56.178256	10.0329	10.207025	56.183135	22888	1	Denmark	DNK	Europe	18915169.375	16
1990	56.156173	10.207025	10.229365	56.673141	22890	1	Denmark	DNK	Europe	258721277.790039	16
995	53.892723	12.078689	12.10767	54.448806	22904	0			Europe	341171005.912109	16
995	54.077743	12.10767	12.693157	54.088577	22906	1	Germany	DEU	Europe	133998132.191406	16
995	54.088577	12.10767	12.144317	54.448806	22907	0			Europe	280131148.796875	16
995	56.047218	12.552501	12.693157	56.054382	22945	0			Europe	22359702.947266	16
995	56.054382	12.552501	12.693157	56.095149	22946	0			Europe	127317823.777344	16
3981	56.026836	12.693157	13.031263	56.046817	22958	1	Sweden	SWE	Europe	149852850.859375	16
3980	56.046817	12.693157	13.031263	56.102336	22959	1	Sweden	SWE	Europe	416787433.386719	16
7962	56.621238	12.693157	13.031263	56.673141	22964	0			Europe	395538413.865234	16
3981	55.57529	13.031263	13.105363	55.69524	22973	1	Sweden	SWE	Europe	195132164.849609	16
1990	55.57529	13.105363	13.202489	55.69524	22974	1	Sweden	SWE	Europe	255767970.896484	16
995	55.91595	14.160687	14.283221	56.04391	23000	1	Sweden	SWE	Europe	347285495.923828	16
995	56.665088	16.224555	16.361106	56.673141	23018	1	Sweden	SWE	Europe	24799814.21875	16
995	56.173076	16.361106	16.371252	56.673141	23019	0			Europe	113684852.486328	16
996	59.123626	9.588826	9.748342	59.231948	23036	1	Norway	NOR	Europe	417902655.333496	16
995	57.036949	9.748342	9.923469	57.051811	23038	1	Denmark	DNK	Europe	59290139.395508	16
995	57.051811	9.748342	9.923469	57.114952	23039	0			Europe	252158218.59375	16
3981	57.696876	11.884817	11.936932	58.040782	23056	1	Sweden	SWE	Europe	417591896.980469	16
7961	57.653865	11.936932	12.116874	57.693271	23078	1	Sweden	SWE	Europe	164320929.988281	16
15923	57.693271	11.936932	12.116874	57.704421	23079	1	Sweden	SWE	Europe	46527345.679688	16
15923	57.704421	11.936932	12.116874	57.719844	23080	1	Sweden	SWE	Europe	64381577.462891	16
7961	57.719844	11.936932	12.116874	57.745189	23081	1	Sweden	SWE	Europe	105859461.976562	16
3981	57.745189	11.936932	12.116874	57.795097	23082	1	Sweden	SWE	Europe	208669828.408203	16
995	57.795097	11.936932	12.018306	57.951251	23083	1	Sweden	SWE	Europe	296099482.160156	16
995	57.795097	12.018306	12.116874	57.951251	23084	1	Sweden	SWE	Europe	358664115.777344	16
995	58.281242	12.116874	12.293428	58.288764	23100	1	Sweden	SWE	Europe	31305455.082031	16
1990	56.673141	12.654316	12.926383	56.692745	23103	1	Sweden	SWE	Europe	120330532.900391	16
1990	57.719642	12.943734	12.96991	58.288764	23113	1	Sweden	SWE	Europe	348420173.152344	16
3981	57.778133	13.853672	14.209452	57.784347	23141	1	Sweden	SWE	Europe	51385796.460938	16
995	56.673141	14.789103	14.816475	56.883007	23146	1	Sweden	SWE	Europe	129928454.763672	16
3980	57.784347	13.853672	14.433362	57.791713	23150	1	Sweden	SWE	Europe	99265770.144531	16
995	59.058216	15.135226	15.159169	59.231948	23161	1	Sweden	SWE	Europe	100507401.617188	16
995	58.381278	15.396764	15.982895	58.399452	23166	1	Sweden	SWE	Europe	251854290.455078	16
3981	58.399452	15.396764	15.982895	58.430191	23167	1	Sweden	SWE	Europe	426275078.361328	16
995	56.673141	16.317316	16.33776	56.947132	23169	1	Sweden	SWE	Europe	126803168.236328	16
995	56.673141	16.33776	16.371686	56.947132	23170	1	Sweden	SWE	Europe	210424784.072266	16
995	58.430191	16.199104	16.272367	58.673763	23181	1	Sweden	SWE	Europe	423852771.222656	16
995	60.479171	15.105437	15.433614	60.48991	23264	1	Sweden	SWE	Europe	88647916.873047	16
995	60.479171	15.433614	15.625124	60.50262	23266	1	Sweden	SWE	Europe	112978927.994141	16
995	60.649223	16.813676	17.287519	60.66822	23277	1	Sweden	SWE	Europe	227644127.283203	16
1991	60.66822	16.813676	17.287519	60.672866	23278	1	Sweden	SWE	Europe	55694212.078125	16
995	60.672866	17.144002	17.147268	60.87709	23280	1	Sweden	SWE	Europe	16929065.402344	16
995	60.672866	17.147268	17.287519	60.67797	23281	1	Sweden	SWE	Europe	18112516.607422	16
995	63.153827	10.356265	10.379865	63.434249	23314	1	Norway	NOR	Europe	182484399.658203	16
1990	63.153827	10.379865	10.396286	63.434249	23315	1	Norway	NOR	Europe	126973573.169922	16
3981	63.153827	10.396286	10.44666	63.434249	23316	1	Norway	NOR	Europe	389511404.591797	16
1990	63.153827	14.633165	14.656809	63.434249	23321	1	Sweden	SWE	Europe	182824624.808594	16
995	51.51165	19.413913	19.457147	52.41864	23341	1	Poland	POL	Europe	788696243.695312	16
1991	54.707542	19.496747	21.021429	54.72039	23359	1	Russia	RUS	Europe	420228913.808594	16
995	54.72039	20.500823	21.021429	54.736549	23362	1	Russia	RUS	Europe	180530327.693359	16
995	53.896347	25.268287	25.286682	54.686454	23384	1	Lithuania	LTU	Europe	308590573.8125	16
995	52.947517	35.992435	36.06026	53.260051	23426	1	Russia	RUS	Europe	437537050.386719	16
995	52.963775	36.06026	36.079334	53.260051	23429	1	Russia	RUS	Europe	116666952.84375	16
995	54.149528	37.482131	37.596897	54.164947	23463	1	Russia	RUS	Europe	37448839.917969	16
1990	54.164947	37.482131	37.596897	54.214744	23464	1	Russia	RUS	Europe	121039680.425781	16
995	55.246372	37.482131	37.596897	55.378894	23466	1	Russia	RUS	Europe	331174515.480469	16
995	55.079433	38.74554	38.784988	55.412052	23501	1	Russia	RUS	Europe	285232300.386719	16
1990	52.601028	39.080764	39.683109	52.619266	23531	1	Russia	RUS	Europe	224185776.476562	16
995	54.62384	39.746349	39.755779	55.900882	23538	1	Russia	RUS	Europe	261919834.671875	16
995	53.208057	44.54747	45.011398	53.216991	23545	1	Russia	RUS	Europe	85767341.8125	16
995	54.314403	48.358352	48.601535	54.322483	23561	1	Russia	RUS	Europe	41745539.304688	16
995	54.322483	48.358352	48.601535	54.354248	23562	1	Russia	RUS	Europe	164194260.820312	16
995	57.618354	18.202447	18.369726	57.625801	23606	1	Sweden	SWE	Europe	28827340.578125	16
1990	57.625801	18.202447	18.369726	57.638099	23607	1	Sweden	SWE	Europe	47618505.044922	16
3981	57.638099	18.202447	18.369726	57.641246	23608	1	Sweden	SWE	Europe	12187941.787109	16
995	57.641246	18.202447	18.369726	57.644763	23609	1	Sweden	SWE	Europe	13622156.25	16
995	56.892726	23.928497	24.180719	56.910602	23631	1	Latvia	LVA	Europe	102315482.355469	16
1990	56.910602	23.928497	24.180719	56.924297	23632	1	Latvia	LVA	Europe	78418161.34375	16
3981	56.924297	23.928497	24.180719	56.94342	23633	1	Latvia	LVA	Europe	109547288.324219	16
7961	56.94342	23.928497	24.180719	56.951263	23634	1	Latvia	LVA	Europe	44945356.417969	16
7961	56.951263	23.928497	24.180719	56.958732	23635	1	Latvia	LVA	Europe	42810891.046875	16
3981	56.958732	23.928497	24.180719	56.968669	23636	1	Latvia	LVA	Europe	56970302.101562	16
1990	56.968669	23.928497	24.180719	56.992927	23637	1	Latvia	LVA	Europe	139138587.421875	16
995	56.992927	23.928497	24.180719	57.013179	23638	1	Latvia	LVA	Europe	116230522.734375	16
1990	56.949913	24.180719	24.232549	57.12799	23644	1	Latvia	LVA	Europe	210222251.335938	16
995	56.866409	35.513671	35.910137	56.877159	23672	1	Russia	RUS	Europe	96639616.589844	16
995	56.839824	35.910137	36.947212	56.858524	23679	1	Russia	RUS	Europe	439470838.316406	16
995	56.160957	36.947212	37.399425	56.204929	23685	1	Russia	RUS	Europe	442754554.15625	16
995	55.900882	40.354518	40.404464	56.145153	23703	1	Russia	RUS	Europe	270529073.585938	16
995	57.015556	39.88095	39.893882	57.63636	23715	1	Russia	RUS	Europe	184287008.330078	16
995	55.900882	47.253383	47.280574	56.141071	23732	1	Russia	RUS	Europe	144809349.265625	16
1991	58.592388	49.645721	50.507564	58.6053	23741	1	Russia	RUS	Europe	264669561.09375	16
995	58.6053	49.678344	49.678897	59.346664	23743	1	Russia	RUS	Europe	9857723.875	16
995	59.847206	17.586347	17.617143	60.170909	23766	1	Sweden	SWE	Europe	247136239.445312	16
1990	59.847206	17.617143	17.63121	60.170909	23767	1	Sweden	SWE	Europe	112886916.490234	16
3981	59.847206	17.63121	17.64377	60.170909	23768	1	Sweden	SWE	Europe	100793322.75	16
3981	59.847206	17.64377	17.65485	60.170909	23769	1	Sweden	SWE	Europe	88916402.554688	16
1990	59.847206	17.65485	17.691864	60.170909	23770	1	Sweden	SWE	Europe	297035354.164062	16
3981	59.346664	24.735782	24.880479	59.437313	23789	1	Estonia	EST	Europe	319234255.207031	16
1990	59.437313	24.735782	24.880479	59.443725	23790	1	Estonia	EST	Europe	22613203.546875	16
995	60.170909	22.255683	22.268171	60.454769	23804	0			Europe	88696384.636719	16
995	60.447967	22.268171	22.435949	60.454769	23806	1	Finland	FIN	Europe	28676381.171875	16
1990	60.454769	21.793073	22.435949	60.468711	23807	1	Finland	FIN	Europe	225290932.734375	16
995	60.468711	21.793073	22.435949	60.491176	23808	1	Finland	FIN	Europe	363219084.746094	16
995	61.491912	23.751466	23.762912	62.55698	23814	1	Finland	FIN	Europe	322079786.34375	16
995	62.55698	18.712089	18.717342	63.310516	23835	0			Europe	107807752.054688	16
995	63.812374	19.717416	20.334125	63.813533	23840	1	Sweden	SWE	Europe	20071012.265625	16
1990	63.813533	19.717416	20.334125	63.823921	23841	1	Sweden	SWE	Europe	179931328.1875	16
1990	63.823921	19.717416	20.334125	63.830024	23842	1	Sweden	SWE	Europe	105741472.898438	16
995	63.830024	19.717416	20.334125	63.844593	23843	1	Sweden	SWE	Europe	252517326.523438	16
995	60.706802	28.741796	29.728286	60.709377	23930	1	Russia	RUS	Europe	64338841.246094	16
