origFID	bottom	left	right	top	value	scalerank	admin	adm0_a3	region	area_sq_m	zoom_start
2269	31.569952	-96.805854	-96.653015	32.527256	995	1	United States of America	USA	North America	2139170683.21875	13
2285	33.287204	-96.805854	-96.653015	34.209793	996	1	United States of America	USA	North America	2101550240.36719	13
2290	31.678216	-96.653015	-96.313804	31.905492	995	1	United States of America	USA	North America	1123994165.78125	13
2291	31.905492	-96.653015	-96.313804	32.071166	995	1	United States of America	USA	North America	821090876.960938	13
2294	32.099822	-96.612754	-96.313804	32.389827	995	1	United States of America	USA	North America	1270257977	13
2295	32.389827	-96.653015	-96.541107	32.680091	995	1	United States of America	USA	North America	477460347.984375	13
2296	32.389827	-96.541107	-96.313804	32.680091	995	1	United States of America	USA	North America	969798133.085938	13
2299	32.766819	-96.653015	-96.313804	32.866115	31846	1	United States of America	USA	North America	496652397.898438	13
2312	33.203178	-96.62516	-96.313804	33.335506	995	1	United States of America	USA	North America	610650671.859375	13
2313	33.335506	-96.62516	-96.313804	33.521072	996	1	United States of America	USA	North America	857891860.710938	13
2316	33.521072	-96.596481	-96.313804	33.736747	996	1	United States of America	USA	North America	907350155.132812	13
2318	33.736747	-96.539054	-96.313804	33.935333	995	1	United States of America	USA	North America	667338770.914062	13
2319	33.935333	-96.653015	-96.393981	34.209793	995	1	United States of America	USA	North America	1063595114.0625	13
2323	32.200386	-96.313804	-96.109794	32.450237	995	1	United States of America	USA	North America	747490499.367188	13
2324	32.200386	-96.109794	-95.851112	32.450237	995	1	United States of America	USA	North America	947808133.71875	13
2326	32.120735	-95.851112	-95.340087	32.225681	995	1	United States of America	USA	North America	785151083.679688	13
2327	32.225681	-95.851112	-95.39846	32.450237	995	1	United States of America	USA	North America	1490811711.94531	13
2330	31.569952	-95.309425	-95.083663	31.955625	995	1	United States of America	USA	North America	1269039377.97656	13
2332	31.998292	-95.309425	-95.083663	32.26958	995	1	United States of America	USA	North America	896272604.148438	13
2339	31.569952	-95.083663	-94.642745	31.650234	7961	1	United States of America	USA	North America	515068736.5625	13
2341	32.133373	-95.083663	-94.642745	32.352222	995	1	United States of America	USA	North America	1413774787.41406	13
2346	31.647888	-94.642745	-94.481895	32.243061	995	1	United States of America	USA	North America	1398079003.25781	13
2348	31.963739	-94.481895	-93.866172	32.218383	995	1	United States of America	USA	North America	2293366522.46094	13
2350	32.243061	-94.642745	-93.973083	32.450237	995	1	United States of America	USA	North America	2035028156.49219	13
2354	32.450237	-96.313804	-96.099281	32.656295	995	1	United States of America	USA	North America	649881954.21875	13
2355	32.450237	-96.099281	-95.744117	32.656295	995	1	United States of America	USA	North America	1075943718.79688	13
2356	32.450237	-95.744117	-95.403755	32.656295	995	1	United States of America	USA	North America	1031102127.52344	13
2357	32.450237	-95.403755	-95.212898	32.656295	995	1	United States of America	USA	North America	578187514.328125	13
2358	32.450237	-95.212898	-94.946105	32.656295	995	1	United States of America	USA	North America	808230148.804688	13
2363	32.656295	-96.276954	-96.106353	33.019622	995	1	United States of America	USA	North America	914189920.078125	13
2364	32.656295	-96.106353	-95.900199	33.019622	995	1	United States of America	USA	North America	1104705768.33594	13
2365	33.019622	-96.313804	-96.109169	33.236709	995	1	United States of America	USA	North America	657351510.1875	13
2366	33.019622	-96.109169	-95.900199	33.236709	995	1	United States of America	USA	North America	671276883.625	13
2369	32.656295	-95.900199	-95.602806	33.139087	995	1	United States of America	USA	North America	2119051747.34375	13
2370	32.656295	-95.602806	-95.358116	33.139087	995	1	United States of America	USA	North America	1743520432.75	13
2372	32.656295	-94.95021	-94.726058	33.139087	996	1	United States of America	USA	North America	1597178438.19531	13
2373	33.139087	-95.900199	-95.509346	33.247055	995	1	United States of America	USA	North America	624904329.429688	13
2375	33.139087	-95.509346	-94.726058	33.198265	995	1	United States of America	USA	North America	686223815.585938	13
2377	32.450237	-94.726058	-93.866172	32.52684	15923	1	United States of America	USA	North America	967708623.046875	13
2378	32.52684	-94.726058	-93.866172	32.562557	3980	1	United States of America	USA	North America	451486871.117188	13
2380	33.236114	-94.726058	-94.122001	33.418621	995	1	United States of America	USA	North America	1635047430.03125	13
2381	32.562557	-94.122001	-93.866172	32.995887	995	1	United States of America	USA	North America	1633951858.85938	13
2382	32.995887	-94.122001	-93.866172	33.418621	996	1	United States of America	USA	North America	1601747442.84375	13
2388	33.483459	-94.055374	-93.866172	34.209793	996	1	United States of America	USA	North America	2050472445.76562	13
2391	31.569952	-93.461181	-93.33609	32.01295	995	1	United States of America	USA	North America	807919142.828125	13
2399	32.033042	-93.655967	-93.380508	32.346366	995	1	United States of America	USA	North America	1263791328.79688	13
2401	31.569952	-93.296463	-93.102996	31.753164	995	1	United States of America	USA	North America	516048571.976562	13
2407	31.787637	-93.296463	-93.062622	31.989883	995	1	United States of America	USA	North America	690235347.671875	13
2408	31.989883	-93.296463	-93.062622	32.346366	996	1	United States of America	USA	North America	1220342086.89844	13
2409	32.346366	-93.866172	-93.062622	32.425079	31846	1	United States of America	USA	North America	928158273.351562	13
2411	32.458103	-93.866172	-93.062622	32.51678	63691	1	United States of America	USA	North America	692681266.53125	13
2417	32.543682	-93.624351	-93.292732	32.66003	995	1	United States of America	USA	North America	567550502.390625	13
2424	33.29	-93.866172	-93.594772	33.677703	995	1	United States of America	USA	North America	1563383047.74219	13
2425	33.29	-93.594772	-93.237113	33.677703	995	1	United States of America	USA	North America	2060272724.66406	13
2427	33.292358	-93.237113	-93.062622	33.677703	996	1	United States of America	USA	North America	999044989.804688	13
2429	33.677703	-93.534889	-93.29972	34.209793	995	1	United States of America	USA	North America	1869171103.05469	13
2430	33.677703	-93.29972	-93.08213	34.118614	995	1	United States of America	USA	North America	1432321225.33594	13
2434	31.569952	-92.900993	-92.637924	31.689575	995	1	United States of America	USA	North America	457999935.03125	13
2435	31.689575	-93.062622	-92.637924	31.914739	995	1	United States of America	USA	North America	1394338213.53125	13
2436	31.914739	-93.062622	-92.637924	32.236396	995	1	United States of America	USA	North America	1997812036.48438	13
2437	32.236396	-93.062622	-92.712074	32.508781	995	1	United States of America	USA	North America	1400976656.67188	13
2448	31.569952	-92.088577	-91.594177	31.7366	995	1	United States of America	USA	North America	1199415266.05469	13
2451	31.7366	-91.711204	-91.45655	32.272167	995	1	United States of America	USA	North America	1993011617.85938	13
2453	31.591709	-91.45655	-91.199951	31.791074	995	1	United States of America	USA	North America	745029105.921875	13
2454	31.791074	-91.45655	-91.199951	32.272167	996	1	United States of America	USA	North America	1804504921.40625	13
2457	32.272167	-92.060821	-91.758842	32.459857	995	1	United States of America	USA	North America	831545675.734375	13
2458	32.272167	-91.758842	-91.485717	32.459857	995	1	United States of America	USA	North America	752091743.734375	13
2459	32.272167	-91.485717	-91.199951	32.459857	996	1	United States of America	USA	North America	786900683.726562	13
2460	32.459857	-92.088577	-91.199951	32.52563	15923	1	United States of America	USA	North America	858706804.882812	13
2463	31.569952	-91.125228	-90.792732	31.876626	995	1	United States of America	USA	North America	1485534159.61719	13
2466	31.951601	-91.137367	-90.792732	32.22232	996	1	United States of America	USA	North America	1364625103.78125	13
2470	32.289997	-91.177047	-90.901184	32.52563	995	1	United States of America	USA	North America	954111169.445312	13
2473	32.52563	-93.062622	-92.07785	32.558238	31845	1	United States of America	USA	North America	472036687.601562	13
2475	32.624267	-93.062622	-92.645523	32.794017	995	1	United States of America	USA	North America	1042741007.71875	13
2476	32.794017	-93.062622	-92.645523	33.110084	995	1	United States of America	USA	North America	1946859113.89844	13
2477	33.110084	-93.062622	-92.681449	33.22134	995	1	United States of America	USA	North America	627790889.25	13
2480	32.558238	-92.645523	-92.37844	32.784721	995	1	United States of America	USA	North America	890484567.515625	13
2481	32.784721	-92.645523	-92.37844	33.114864	995	1	United States of America	USA	North America	1302127644.03906	13
2487	33.114864	-92.365386	-92.07785	33.22134	996	1	United States of America	USA	North America	453236858.226562	13
2488	33.22134	-93.062622	-92.758499	33.538471	995	1	United States of America	USA	North America	1431276981.41406	13
2493	33.249584	-92.758499	-92.657585	33.676963	995	1	United States of America	USA	North America	640646104.179688	13
2495	33.22134	-92.179649	-92.07785	33.676963	996	1	United States of America	USA	North America	688862058.429688	13
2498	33.676963	-92.426765	-92.183097	34.209793	995	1	United States of America	USA	North America	1939407975.09375	13
2499	33.676963	-92.183097	-92.07785	34.182678	995	1	United States of America	USA	North America	794928601.578125	13
2506	32.81229	-92.07785	-91.903663	33.604095	996	1	United States of America	USA	North America	2042773951.40625	13
2512	33.525199	-91.903663	-91.28379	33.604095	1991	1	United States of America	USA	North America	727307948.953125	13
2513	32.52563	-91.28379	-90.792732	32.808738	995	1	United States of America	USA	North America	2046486511.61719	13
2515	33.239601	-91.28379	-91.056701	33.390457	995	1	United States of America	USA	North America	508007356.601562	13
2516	33.239601	-91.056701	-90.792732	33.390457	996	1	United States of America	USA	North America	590509421.046875	13
2517	33.390457	-91.28379	-91.04219	33.604095	995	1	United States of America	USA	North America	767004782.953125	13
2520	33.390457	-91.010787	-90.792732	33.604095	996	1	United States of America	USA	North America	692256738.1875	13
2521	33.604095	-92.07785	-91.939842	34.149269	995	1	United States of America	USA	North America	1123005020.16406	13
2527	33.660335	-91.939842	-91.792366	33.958442	995	1	United States of America	USA	North America	655679516.34375	13
2531	33.604095	-91.786346	-91.469856	33.869792	995	1	United States of America	USA	North America	1253075702.14844	13
2533	33.883152	-91.792366	-91.469856	34.209793	996	1	United States of America	USA	North America	1575509487.46875	13
2534	33.604095	-91.469856	-91.387924	34.209793	1990	1	United States of America	USA	North America	740980571.375	13
2538	31.613489	-90.792732	-90.404808	31.975959	995	1	United States of America	USA	North America	2050092852.61719	13
2540	31.569952	-90.398559	-90.225021	31.861789	995	1	United States of America	USA	North America	737767224.9375	13
2544	31.975959	-90.792732	-90.618682	32.1921	995	1	United States of America	USA	North America	550214754.398438	13
2545	31.975959	-90.618682	-90.360725	32.1921	995	1	United States of America	USA	North America	815465368.5625	13
2548	32.1921	-90.792732	-90.225021	32.263538	15923	1	United States of America	USA	North America	594103916.703125	13
2549	32.263538	-90.792732	-90.225021	32.355133	31846	1	United States of America	USA	North America	762421375.976562	13
2550	31.569952	-90.225021	-90.133262	32.298809	15922	1	United States of America	USA	North America	976579800.3125	13
2551	31.569952	-90.133262	-89.948585	31.865146	995	1	United States of America	USA	North America	794168462.710938	13
2556	31.569952	-89.872047	-89.472175	31.835947	995	1	United States of America	USA	North America	1549238333.375	13
2557	31.835947	-89.948585	-89.750343	32.156787	995	1	United States of America	USA	North America	929372721.257812	13
2558	31.835947	-89.750343	-89.472175	32.156787	996	1	United States of America	USA	North America	1304071544.51563	13
2562	32.156787	-89.996719	-89.472175	32.298809	996	1	United States of America	USA	North America	1091298141.42188	13
2563	32.298809	-90.225021	-89.472175	32.355133	31846	1	United States of America	USA	North America	621842124.140625	13
2565	32.355133	-90.770576	-90.35781	32.466934	995	1	United States of America	USA	North America	677382673.945312	13
2575	32.355133	-89.943168	-89.472175	32.466934	996	1	United States of America	USA	North America	772937930.328125	13
